event_id,spektrix_instance_id,project_name,event_name,start_datetime
recir4gqMNgTvONsH,,Our Patch - One-off community events: Keighley & Ilkley,,2025-06-14 12:00:00+00:00
receFO9m3jMDNlWnW,,Our Patch - One-off community events: Keighley & Ilkley,,2025-06-20 23:00:00+00:00
recxlToRkPPC26J3t,,Our Patch - One-off community events: Keighley & Ilkley,,2025-07-05 12:00:00+00:00
recYZyJD2LRwiZs81,,Our Patch - One-off community events: Keighley & Ilkley,,2025-07-12 12:00:00+00:00
recy75Fau5h1ph84p,,Our Patch - One-off community events: Keighley & Ilkley,,2025-07-21 11:00:00+00:00
recck2pMMCrDliWLN,,Our Patch - One-off community events: Keighley & Ilkley,,2025-07-25 23:00:00+00:00
rec2iLxPeQz7x3Qyg,,Our Patch - One-off community events: Keighley & Ilkley,,2025-07-27 12:00:00+00:00
reczUvRF09szKd8AR,,Our Patch - One-off community events: Keighley & Ilkley,,2025-08-01 08:00:00+00:00
reciAVB6CuCZJ7RAD,,Our Patch - One-off community events: Keighley & Ilkley,,2025-08-09 11:00:00+00:00
rechLorOfkt8bhwur,,Our Patch - One-off community events: Keighley & Ilkley,,2025-08-12 10:00:00+00:00
recA1mDix2z9rJHqN,,Our Patch - One-off community events: Keighley & Ilkley,,2025-08-16 13:30:00+00:00
rechQfPcqfDDxK7oU,,Our Patch - One-off community events: Keighley & Ilkley,,2025-09-01 13:00:00+00:00
recSkgOt14petcvFK,,Nadine Shah @ St. Georges Hall,,2025-05-20 23:00:00+00:00
recti6BO4YhT7mNFQ,,Highfield South Asian Celebration,,2025-07-31 11:00:00+00:00
recJUBUPBVy3MKaei,,Pictureville Screenings - Epic Yorkshire Season,,2025-07-31 23:00:00+00:00
recrnrV8tloUnAFOl,,Baton of Hope,,2025-09-09 13:00:00+00:00
recspkLIrLREJzg3a,,Baton of Hope,,2025-09-09 13:30:00+00:00
recO0P1fP8tFtWRh2,,Meet Our Mothers,,2024-10-30 12:30:00+00:00
rech97EnucUwGXTFM,,Meet Our Mothers,,2024-11-06 10:30:00+00:00
recAF2x0ZUk8panXK,,Meet Our Mothers,,2024-11-07 11:00:00+00:00
rectdw85xqKalFld5,,Meet Our Mothers,,2024-11-12 12:00:00+00:00
recLu6YcefuTFTmfX,,Meet Our Mothers,,2024-11-14 11:00:00+00:00
recoiVTo40JnQAdRq,,Meet Our Mothers,,2024-11-26 16:00:00+00:00
rece7Ev2rQAtODsTj,,Meet Our Mothers,,2025-01-18 10:00:00+00:00
recUWVyuSTRH7Uaiu,,Meet Our Mothers,,2025-01-25 11:30:00+00:00
recgqbD3jy5f0aSwU,,Meet Our Mothers,,2025-01-30 15:00:00+00:00
recrx1mNGnNu9hFaQ,,Meet Our Mothers,,2025-03-08 09:00:00+00:00
recyc9XqTWR3rFyHx,,Meet Our Mothers,,2025-03-09 08:30:00+00:00
recjPp6uHiNUZ2g0I,,Meet Our Mothers,,2025-03-10 08:30:00+00:00
recnezF82uKxe3v7B,,Meet Our Mothers,,2025-03-12 08:30:00+00:00
recJXfSN5j0QhehBO,,Meet Our Mothers,,2025-03-27 08:30:00+00:00
recc7PEimgCg3Oaea,,Meet Our Mothers,,2025-03-29 08:30:00+00:00
recMc9pvCJJjPhll4,,Meet Our Mothers,,2025-03-30 08:30:00+00:00
recvweKJ1qiNBmtCh,,Meet Our Mothers,,2025-03-31 07:30:00+00:00
recYy6WjyClzdCQoj,,Meet Our Mothers,,2025-04-12 07:30:00+00:00
recEQt3dBNqLbtJYb,,Meet Our Mothers,,2025-04-13 07:30:00+00:00
recL5JIeEf6c1iHea,,Meet Our Mothers,,2025-04-14 07:30:00+00:00
recQFk0dHEEYQd7a6,,Meet Our Mothers,,2025-04-15 07:30:00+00:00
recspDYXafcuDoTad,,Meet Our Mothers,,2025-04-16 07:30:00+00:00
recbDPWroo85YAyT3,,Meet Our Mothers,,2025-04-17 07:30:00+00:00
recyoMRcAoBkXjfZ1,,Meet Our Mothers,,2025-09-13 10:00:00+00:00
rec9ti7U9cgrUvOfC,,Meet Our Mothers,,2025-09-28 13:00:00+00:00
rechWSz0Aygf4X8X7,,Meet Our Mothers,,2025-09-28 14:00:00+00:00
rec93Ejop3lkK73Bo,,Our Patch - St Wilfrid's Community Cafe - Storytelling porject,,2025-07-29 11:30:00+00:00
recKtKUP0nwXnb2xp,,Our Patch - St Wilfrid's Community Cafe - Storytelling porject,,2025-08-05 11:00:00+00:00
recDwf4MkoFX8smWo,,Our Patch - St Wilfrid's Community Cafe - Storytelling porject,,2025-08-12 11:00:00+00:00
rec6khjulqZTOuFSH,,Our Patch - St Wilfrid's Community Cafe - Storytelling porject,,2025-09-01 23:00:00+00:00
recXNhVwaAOzpE1V0,,Our Patch - St Wilfrid's Community Cafe - Storytelling porject,,2025-09-09 11:00:00+00:00
recikmo8CWZHYzgdo,,Our Patch - St Wilfrid's Community Cafe - Storytelling porject,,2025-09-23 11:00:00+00:00
recR37YB6GKvtVt4w,,Our Patch - St Wilfrid's Community Cafe - Storytelling porject,,2025-09-30 11:00:00+00:00
recaUWCpadbIOTgVx,,Pictureville Screenings - Northern Youth Film Season,,2025-05-30 18:00:00+00:00
recAuSEusHHWeZzlP,,Pictureville Screenings - Northern Youth Film Season,,2025-05-31 17:30:00+00:00
rec25OGPEZ3wh3GI7,,Pictureville Screenings - Northern Youth Film Season,,2025-06-01 12:30:00+00:00
reckTRHHrFwJQfxqC,,Pictureville Screenings - Northern Youth Film Season,,2025-06-06 18:00:00+00:00
rec5qFnfvCeKEw427,,Pictureville Screenings - Northern Youth Film Season,,2025-06-07 17:30:00+00:00
rechAScwUkLYX0o9x,,Pictureville Screenings - Northern Youth Film Season,,2025-06-08 12:30:00+00:00
recU4B67jdl4a4zJr,,Pictureville Screenings - Northern Youth Film Season,,2025-06-13 18:00:00+00:00
recoSqmyfjMAWz6GF,,The Bradford Progress,,2024-04-30 23:00:00+00:00
rec16RqwzHIVc1vas,,The Bradford Progress,,2024-05-31 23:00:00+00:00
rec1NLVlaXblxfVAK,,The Bradford Progress,,2024-05-31 23:00:00+00:00
recKtHaUyk6SzcmNx,,The Bradford Progress,,2024-05-31 23:00:00+00:00
recQDanEVkbKVVxfw,,The Bradford Progress,,2024-06-30 23:00:00+00:00
recfMb8uJNujpv1Ld,,The Bradford Progress,,2024-06-30 23:00:00+00:00
recfNiqTRWb9M1lH8,,The Bradford Progress,,2024-06-30 23:00:00+00:00
rec4C5OPAQfFLTv7l,,The Bradford Progress,,2024-07-31 23:00:00+00:00
recGY474J9bphYV8O,,The Bradford Progress,,2024-07-31 23:00:00+00:00
recgfsWPfmPOiqY8G,,The Bradford Progress,,2024-07-31 23:00:00+00:00
reci1NmlIw1GAKYHs,,The Bradford Progress,,2024-07-31 23:00:00+00:00
recSWAc211ubpDrZO,,The Bradford Progress,,2024-09-11 23:00:00+00:00
recZS7kYaDNMVTPFh,,The Bradford Progress,,2024-09-30 23:00:00+00:00
rect35cJaXnzx7Wj8,,The Bradford Progress,,2024-09-30 23:00:00+00:00
rectoUTWdNCS6MolB,,The Bradford Progress,,2024-09-30 23:00:00+00:00
recopcFcmcBdUnGhR,,The Bradford Progress,,2024-12-14 00:00:00+00:00
recxTVbrY1mqkVZBv,,The Bradford Progress,,2024-12-14 00:00:00+00:00
recLWM2YS9M3daxNk,,The Bradford Progress,,2025-02-26 10:30:00+00:00
rec3uvDPVvC9SujZ7,,The Bradford Progress,,2025-03-26 09:00:00+00:00
recgRUklO1OMn1lNr,,The Bradford Progress,,2025-03-31 23:00:00+00:00
recXvjKGkyoI7QqFT,,The Bradford Progress,,2025-04-01 18:45:00+00:00
recey0N3ih1t7gtop,,The Bradford Progress,,2025-04-02 18:45:00+00:00
recTm1ghVR7Y65Q2G,,The Bradford Progress,,2025-04-03 17:00:00+00:00
recwszN1SruFwFdcw,,The Bradford Progress,,2025-04-03 18:45:00+00:00
recRoXuYj84MY5XZY,,The Bradford Progress,,2025-04-05 09:30:00+00:00
recRvDTGoyCj2QpHl,,The Bradford Progress,,2025-04-07 16:00:00+00:00
recn78U9FcK8eL87h,,The Bradford Progress,,2025-04-07 18:30:00+00:00
recAXHxGlTVewBO5p,,The Bradford Progress,,2025-04-08 18:45:00+00:00
recvUfIQ4MwKpFDzj,,The Bradford Progress,,2025-04-09 18:00:00+00:00
recydPbxBg1KrYZPB,,The Bradford Progress,,2025-04-09 18:45:00+00:00
recC0U8WHnHU3tNJo,,The Bradford Progress,,2025-04-10 15:00:00+00:00
recaEgdZZloODXdYW,,The Bradford Progress,,2025-04-10 16:00:00+00:00
recHTz7aGc6KFNWED,,The Bradford Progress,,2025-04-10 18:45:00+00:00
recKyeQOfDIeSWTtx,,The Bradford Progress,,2025-04-11 19:00:00+00:00
recbliISHowu6iYJa,,The Bradford Progress,,2025-04-14 16:00:00+00:00
recKt2eh0qaLPpLmQ,,The Bradford Progress,,2025-04-14 17:00:00+00:00
rec7jwsGe8mM7nTyi,,The Bradford Progress,,2025-04-14 18:00:00+00:00
recIolUXJl5bllvZf,,The Bradford Progress,,2025-04-14 18:30:00+00:00
recgnRAqdhLxABjCN,,The Bradford Progress,,2025-04-14 19:00:00+00:00
recNWQc31Es7L57sb,,The Bradford Progress,,2025-04-15 18:45:00+00:00
recY3cCZPG99C6c0S,,The Bradford Progress,,2025-04-16 18:30:00+00:00
recLHvJyf7qz4VnK8,,The Bradford Progress,,2025-04-16 18:45:00+00:00
recVRkRShIomOjftg,,The Bradford Progress,,2025-04-17 16:00:00+00:00
reczc9IFFPopzOuxr,,The Bradford Progress,,2025-04-17 17:30:00+00:00
recSRyOtFdq6HAhbT,,The Bradford Progress,,2025-04-17 18:45:00+00:00
recUungl50MlNmFtF,,The Bradford Progress,,2025-04-17 18:45:00+00:00
reczLZ7iOU4H5kSt1,,The Bradford Progress,,2025-04-18 19:00:00+00:00
recyF1LYg65k2RVA1,,The Bradford Progress,,2025-04-21 17:00:00+00:00
rec8beGLZQR5OrrbA,,The Bradford Progress,,2025-04-21 19:00:00+00:00
recRV91vgX3p70xpq,,The Bradford Progress,,2025-04-22 18:45:00+00:00
rec86MRHOnAotJAHc,,The Bradford Progress,,2025-04-23 18:00:00+00:00
rec6eJi1y2Yn9Oai6,,The Bradford Progress,,2025-04-23 18:30:00+00:00
recCf6JTU1cA5Kavp,,The Bradford Progress,,2025-04-23 18:45:00+00:00
recnpxpQPtnZ887zt,,The Bradford Progress,,2025-04-24 15:00:00+00:00
recVicxkCjXapF3Dp,,The Bradford Progress,,2025-04-24 16:00:00+00:00
recpnYc3CGQdbLh0S,,The Bradford Progress,,2025-04-24 17:30:00+00:00
recFdUhw7k8bf6a9R,,The Bradford Progress,,2025-04-24 18:30:00+00:00
recn6Pnb31ll0YtgG,,The Bradford Progress,,2025-04-24 18:45:00+00:00
rectPMl1vvh4bDKMl,,The Bradford Progress,,2025-04-25 19:00:00+00:00
recsS2TjIENAREu9X,,The Bradford Progress,,2025-04-28 09:00:00+00:00
recLVfDrbTOXHNnee,,The Bradford Progress,,2025-04-28 16:00:00+00:00
recEqhdL1uFutLTA2,,The Bradford Progress,,2025-04-28 17:00:00+00:00
recCGMCJzVIH6ymyZ,,The Bradford Progress,,2025-04-28 18:00:00+00:00
recUfmG2W0R58ClrF,,The Bradford Progress,,2025-04-28 18:30:00+00:00
rec6fdkucZIrFc22u,,The Bradford Progress,,2025-04-28 19:00:00+00:00
recykRSldFbSobRkv,,The Bradford Progress,,2025-04-29 18:45:00+00:00
recuzrIHWtwJrMKsK,,The Bradford Progress,,2025-04-30 18:30:00+00:00
recNbXl3TxTTBiFrf,,The Bradford Progress,,2025-04-30 18:45:00+00:00
rec92T2PAPg7bFioU,,The Bradford Progress,,2025-05-01 16:00:00+00:00
recax95C7aGX7Ksbd,,The Bradford Progress,,2025-05-01 17:30:00+00:00
rec4MaqceRSaymA3z,,The Bradford Progress,,2025-05-01 18:00:00+00:00
recrZqsFUV37ptdWg,,The Bradford Progress,,2025-05-01 18:30:00+00:00
rec7cngr1N1aWgoKL,,The Bradford Progress,,2025-05-01 18:45:00+00:00
recBJGIOBw2QQ6C3Y,,The Bradford Progress,,2025-05-02 19:00:00+00:00
recQfH3er7shgXcAB,,The Bradford Progress,,2025-05-03 09:30:00+00:00
rechNBpnED4keOohe,,The Bradford Progress,,2025-05-03 16:30:00+00:00
reclWNXWaodIj53b0,,The Bradford Progress,,2025-05-05 09:00:00+00:00
recL7ZY73EPD7xKLN,,The Bradford Progress,,2025-05-05 17:00:00+00:00
rec3QG06AtpXx1kB6,,The Bradford Progress,,2025-05-05 18:00:00+00:00
recPfSFX2Q36ho44i,,The Bradford Progress,,2025-05-05 19:00:00+00:00
recDKZjcctJ9hCmSu,,The Bradford Progress,,2025-05-06 08:00:00+00:00
recBoS3LTnkjWSAxo,,The Bradford Progress,,2025-05-06 18:30:00+00:00
recBQ988xRD9JmEqd,,The Bradford Progress,,2025-05-06 18:45:00+00:00
rec2GcyXfv7cERFKM,,The Bradford Progress,,2025-05-07 18:30:00+00:00
recFdja4Bxgd8tc5D,,The Bradford Progress,,2025-05-07 18:45:00+00:00
reczlS5U1lO7Sr5NQ,,The Bradford Progress,,2025-05-08 16:00:00+00:00
recZqBhfdnFbuQPA4,,The Bradford Progress,,2025-05-08 17:30:00+00:00
recZRelkyGk0XR3OE,,The Bradford Progress,,2025-05-08 18:30:00+00:00
rec7BvxkYB9zs06dL,,The Bradford Progress,,2025-05-08 18:45:00+00:00
recc1V9LOAoRSzK3W,,The Bradford Progress,,2025-05-09 19:00:00+00:00
recAcNhXZTKQUV3Fb,,The Bradford Progress,,2025-05-10 09:30:00+00:00
rectxVOXhdro0HxUc,,The Bradford Progress,,2025-05-10 16:30:00+00:00
rec3ULHRmZNkzLkE0,,The Bradford Progress,,2025-05-12 09:00:00+00:00
recTr35KiYa1gKDWp,,The Bradford Progress,,2025-05-12 16:00:00+00:00
recKSS2YO7AoehXRt,,The Bradford Progress,,2025-05-12 17:00:00+00:00
recLJCGlhejTV3dqv,,The Bradford Progress,,2025-05-12 17:00:00+00:00
recQ0YNfwrf0k37eY,,The Bradford Progress,,2025-05-12 17:00:00+00:00
recYRmOPDYkapLDI5,,The Bradford Progress,,2025-05-12 18:00:00+00:00
recPf3h8m6BRy8C3K,,The Bradford Progress,,2025-05-12 18:30:00+00:00
recOgbJH333grnada,,The Bradford Progress,,2025-05-12 19:00:00+00:00
recDQmHZFNrp0rOO3,,The Bradford Progress,,2025-05-13 18:30:00+00:00
recPdFymvR1QnJcpw,,The Bradford Progress,,2025-05-13 18:45:00+00:00
rec1Cd9PY47It5x43,,The Bradford Progress,,2025-05-14 08:30:00+00:00
recZNeYjgO4B8I9c6,,The Bradford Progress,,2025-05-14 18:00:00+00:00
recHTdK7SdQ2s44Jy,,The Bradford Progress,,2025-05-14 18:30:00+00:00
recKeAn91KL2a7Rj3,,The Bradford Progress,,2025-05-14 18:45:00+00:00
reci7LLuszs2epXaz,,The Bradford Progress,,2025-05-15 17:30:00+00:00
recwTbscF7bpSVORT,,The Bradford Progress,,2025-05-15 18:30:00+00:00
reca9UXIYysdUvOkD,,The Bradford Progress,,2025-05-15 18:45:00+00:00
recHPruB80EoF3A0T,,The Bradford Progress,,2025-05-16 08:00:00+00:00
recUeOL4tYTJYTZ4x,,The Bradford Progress,,2025-05-16 10:00:00+00:00
recbGoKQItAK0hcmL,,The Bradford Progress,,2025-05-16 16:30:00+00:00
recNQQjishOX7uOwO,,The Bradford Progress,,2025-05-16 17:00:00+00:00
rec2nTWgvN4p1XlUk,,The Bradford Progress,,2025-05-17 04:00:00+00:00
reckSCYX7pGy5c0jJ,,The Bradford Progress,,2025-05-17 06:45:00+00:00
recLYRNzDC9ggbUfz,,The Bradford Progress,,2025-05-17 07:00:00+00:00
rec6JdeRK8JicagZv,,The Bradford Progress,,2025-05-17 09:00:00+00:00
recnUN7SjLH2m5aOB,,The Bradford Progress,,2025-05-17 13:00:00+00:00
recE6lqUW9X9lEZkw,,The Bradford Progress,,2025-05-17 14:30:00+00:00
recH1e3aiaaw5sD9Z,,The Bradford Progress,,2025-05-17 14:30:00+00:00
recjPDV3188fHZAsM,,The Bradford Progress,,2025-05-17 14:30:00+00:00
rec9EC8JKCoJaBfJL,,The Bradford Progress,,2025-05-17 15:00:00+00:00
recVDntL2x0ZWKDW1,,The Bradford Progress,,2025-05-17 15:00:00+00:00
recnoAt9ckHHWdxXi,,The Bradford Progress,,2025-05-17 15:30:00+00:00
recCPmmE7rus0pOMU,,The Bradford Progress,,2025-05-17 18:00:00+00:00
recKSB10ogyErTHRr,,The Bradford Progress,,2025-05-17 18:00:00+00:00
recivm0CxDRBU7v7G,,The Bradford Progress,,2025-05-18 10:30:00+00:00
recc1Of0sRTvt2Hyo,,The Bradford Progress,,2025-05-18 11:00:00+00:00
reckuenEcI87kyCLu,,The Bradford Progress,,2025-05-18 12:00:00+00:00
recuDxfO73ajOnZMU,,The Bradford Progress,,2025-05-18 12:00:00+00:00
recCA8h9L7GlJjCsc,,The Bradford Progress,,2025-05-18 13:00:00+00:00
recrFSlt1CHdSzOor,,The Bradford Progress,,2025-05-18 14:00:00+00:00
recRFTrQ2lVwfCKYl,,The Bradford Progress,,2025-05-18 15:00:00+00:00
recQGIcI8EGPI5nBo,,Our Patch - Birdbox Project,,2025-07-23 09:30:00+00:00
recbtkWXxZI14oiEY,,Our Patch - Birdbox Project,,2025-07-31 00:00:00+00:00
recwhzqDHdfCCXBax,,Our Patch - Birdbox Project,,2025-08-06 09:30:00+00:00
recFMyYq0DlGCLy3M,,Our Patch - Birdbox Project,,2025-08-13 09:30:00+00:00
recEuPCtI7mLPwU8N,,Our Patch - Birdbox Project,,2025-08-26 09:00:00+00:00
recSKzJ1wfQP3Yqcq,,Our Patch - Birdbox Project,,2025-08-31 09:30:00+00:00
rec5HOFNJvD7iWHIX,,Our Patch - Birdbox Project,,2025-09-13 01:00:00+00:00
recl2NCMGTvileyZr,,Our Patch - Birdbox Project,,2025-09-13 09:30:00+00:00
recGen6f4LR2ZMjeN,,TCF Artist Residency,,2024-03-15 00:00:00+00:00
recZ7QkVPZaSwUKkj,,TCF Artist Residency,,2024-03-15 00:00:00+00:00
recBvYCxagdBrZPPr,,TCF Artist Residency,,2024-04-02 23:00:00+00:00
recKMKNjwthl0oqPt,,TCF Artist Residency,,2024-04-10 23:00:00+00:00
recqoXIMwSD3OAZNk,,PLAY: Playable Commission,,
rech2KdcSPuXBx7dZ,,PLAY: Playable Commission,,2025-02-26 13:00:00+00:00
rectmYtRYpJ2oQtZK,,PLAY: Playable Commission,,2025-08-12 15:30:00+00:00
rec5mwbTXtn6BtvOO,,PLAY: Playable Commission,,2025-08-16 12:00:00+00:00
rec3M9HGgbg8xqvS3,,Health and Wellbeing Day,,2025-07-16 08:30:00+00:00
recB72CAGMljxFEtV,,Health and Wellbeing Day,,2025-07-16 11:15:00+00:00
recjPXkoJmUyLXpCg,,Mega Drawing Box in the Park,,2025-08-06 11:00:00+00:00
rechsPXt2GhzpZc4m,,Mega Drawing Box in the Park,,2025-08-06 16:30:00+00:00
recGf4Gi05tzlvd0C,,Our Patch - Parkside Tapestry Project,,2025-02-12 00:00:00+00:00
recqDkvDVsEBD0Dn5,,Our Patch - Parkside Tapestry Project,,2025-04-01 23:00:00+00:00
recID86lBXTyGa6RQ,,Our Patch - Parkside Tapestry Project,,2025-04-08 23:00:00+00:00
recpXUGYPIapO6LTB,,Our Patch - Parkside Tapestry Project,,2025-04-15 23:00:00+00:00
recX8KnVPziQHmcwx,,Our Patch - Parkside Tapestry Project,,2025-05-13 23:00:00+00:00
recOEcERU33vjNHIi,,Our Patch - Parkside Tapestry Project,,2025-09-03 10:00:00+00:00
recdmauJZtEd5g9lJ,,Our Patch - Parkside Tapestry Project,,2025-09-10 10:00:00+00:00
recdso2625l8FlWr0,,Our Patch - Parkside Tapestry Project,,2025-09-17 10:00:00+00:00
recjTfF4b2pkPFayT,,Our Patch - Parkside Tapestry Project,,2025-09-24 10:00:00+00:00
rec9Y4qhLP6DHxgx9,,Big Brass Blowout,,2025-04-11 12:00:00+00:00
rec3ZkZ1TygO0DmQs,,Big Brass Blowout,,2025-04-11 18:00:00+00:00
recwuziy2pJEGUOuT,,Big Brass Blowout,,2025-04-11 18:15:00+00:00
recoDwAvsy1mlIQJt,,Big Brass Blowout,,2025-04-11 18:30:00+00:00
rect9J5lwilCNUZCO,,Big Brass Blowout,,2025-04-11 19:35:00+00:00
recqwQd7tLKsMCMBZ,,Big Brass Blowout,,2025-04-12 09:00:00+00:00
rec5505Tsu2nMqJPv,,Big Brass Blowout,,2025-04-12 10:00:00+00:00
recbLQWk84GU8LkHs,,Big Brass Blowout,,2025-04-12 12:00:00+00:00
recP0IBCKUs55vX4e,,Big Brass Blowout,,2025-04-12 13:00:00+00:00
recj3DdOy8BjjIsNH,,Big Brass Blowout,,2025-04-12 14:00:00+00:00
recelGZeYBGnubgZa,,Big Brass Blowout,,2025-04-12 15:00:00+00:00
rec3041MKUjfJMVcl,,Big Brass Blowout,,2025-04-12 15:30:00+00:00
recreuXak3ne8Dh4q,,Big Brass Blowout,,2025-04-12 17:00:00+00:00
recRc2nroC5EMkG9D,,Big Brass Blowout,,2025-04-12 18:00:00+00:00
recMl06OHOgqcnxhD,,Big Brass Blowout,,2025-04-12 19:00:00+00:00
recX4G52eQ5N8VRwr,,Big Brass Blowout,,2025-04-12 19:30:00+00:00
rec5ktOP5CtWzBUxG,,Big Brass Blowout,,2025-04-12 20:00:00+00:00
recbdEEABHDoQ5gN1,,Big Brass Blowout,,2025-04-12 20:00:00+00:00
recVGkCuxXljv4U26,,Big Brass Blowout,,2025-04-13 14:00:00+00:00
recAg9cE0HmwRw0nq,,Big Brass Blowout,,2025-04-13 15:00:00+00:00
recK0tVDYUiXMGQ4b,,Big Brass Blowout,,2025-04-13 16:10:00+00:00
recqou9hg1yqi5zBR,,Big Brass Blowout,,2025-04-13 18:00:00+00:00
recp7GGghwDUH3qC9,,Big Brass Blowout,,2025-04-13 20:30:00+00:00
recCEJ3KEOtkBY3u4,,Beacon Feature Curtain,,2024-09-20 08:00:00+00:00
recSPYRwhrp42ALwQ,,Beacon Feature Curtain,,2024-11-09 09:30:00+00:00
recNsrf2uwkr8fLSt,,Beacon Feature Curtain,,2024-11-25 11:30:00+00:00
rec7qvSaJUt8orgQy,,Our Patch - Bierley Community Centre Art Club,,2025-03-11 00:00:00+00:00
recP5yYpbWEg2ytZg,,Our Patch - Bierley Community Centre Art Club,,2025-03-25 00:00:00+00:00
rec2gizNp0Ib33GXz,,Our Patch - Bierley Community Centre Art Club,,2025-03-31 23:00:00+00:00
recyFA6qrsscvG9Ir,,Our Patch - Bierley Community Centre Art Club,,2025-04-07 23:00:00+00:00
recjskbouupdIJzIm,,Our Patch - Bierley Community Centre Art Club,,2025-04-14 23:00:00+00:00
rec6XhpvL13TGmnvt,,Our Patch - Bierley Community Centre Art Club,,2025-04-21 23:00:00+00:00
recQS2b7GAbYA3s8l,,Our Patch - Bierley Community Centre Art Club,,2025-04-28 23:00:00+00:00
rechfjRqbSuGJZkaU,,Our Patch - Bierley Community Centre Art Club,,2025-05-05 23:00:00+00:00
reca68gQqVSj08LBI,,Our Patch - Bierley Community Centre Art Club,,2025-05-19 23:00:00+00:00
recCbFwFZ9RweV5AH,,Our Patch - Bierley Community Centre Art Club,,2025-05-26 23:00:00+00:00
rec8VisxiIjvCuS2W,,Our Patch - Bierley Community Centre Art Club,,2025-06-02 23:00:00+00:00
recxIxDAhQIm91DYw,,Our Patch - Bierley Community Centre Art Club,,2025-06-02 23:00:00+00:00
recBAfzSch2Vaot6p,,Our Patch - Bierley Community Centre Art Club,,2025-06-16 23:00:00+00:00
recCmGndNevzC6aNk,,Our Patch - Bierley Community Centre Art Club,,2025-06-16 23:00:00+00:00
recPxPLsmxIJvp4aB,,Our Patch - Bierley Community Centre Art Club,,2025-07-23 13:30:00+00:00
recfjCSi0s3lBqA1e,,Our Patch - Bierley Community Centre Art Club,,2025-07-23 13:30:00+00:00
rec2bfrgCQmnV1zoe,,BD: Walls,,
recJuzFcH25ii4dxA,,BD: Walls,,
recxiOwY44mEcq73A,,BD: Walls,,2024-06-10 15:00:00+00:00
reckSG2TjmhrE7JMw,,BD: Walls,,2024-10-28 18:00:00+00:00
recjzdE6BfSuK4z0T,,BD: Walls,,2025-03-28 06:30:00+00:00
recAgYRpnP5IWMPkv,,BD: Walls,,2025-04-05 09:00:00+00:00
recZLlqRdGMWWdLUh,,BD: Walls,,2025-04-08 12:30:00+00:00
recX9wttQt3zNHKoL,,BD: Walls,,2025-04-14 17:30:00+00:00
rectTk8TiiXmKHPQE,,BD: Walls,,2025-04-15 17:30:00+00:00
recFgfeVF2HY5MHy9,,BD: Walls,,2025-04-16 17:30:00+00:00
recZhy87JO4SkDSj2,,BD: Walls,,2025-04-20 23:00:00+00:00
recLELl9EnymvZ8Xc,,BD: Walls,,2025-04-26 09:00:00+00:00
recdqe5AaO1rEJgVZ,,BD: Walls,,2025-05-12 17:30:00+00:00
recERoofxnPEFNLrK,,BD: Walls,,2025-05-27 17:30:00+00:00
recBYaXBQsMLqBE5F,,BD: Walls,,2025-06-09 17:30:00+00:00
rec2woHMQAXjW47sp,,BD: Walls,,2025-06-21 09:00:00+00:00
recVl32Ka5ONSoD4D,,BD: Walls,,2025-06-30 17:30:00+00:00
recrtZOFGq7dDALNn,,BD: Walls,,2025-07-06 11:55:00+00:00
reca5fnjzcBDhnQNp,,BD: Walls,,2025-07-12 09:00:00+00:00
rechzMSc1KPuYfqy0,,BD: Walls,,2025-07-26 09:00:00+00:00
reclSS4X9MO3IbXlR,,BD: Walls,,2025-08-09 09:00:00+00:00
recoQJ5HgdSeXhutD,,Our Patch - Thornbury Roundabout Environmental Art Project,,2025-02-25 00:00:00+00:00
recboAn4fF7aX5Par,,Our Patch - Thornbury Roundabout Environmental Art Project,,2025-02-26 00:00:00+00:00
recjLWDKUciUVFy47,,Our Patch - Thornbury Roundabout Environmental Art Project,,2025-02-28 00:00:00+00:00
recVxOVekANVrMjd7,,Our Patch - Thornbury Roundabout Environmental Art Project,,2025-05-06 23:00:00+00:00
reck8o9FvJo2UsMbj,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-06-14 23:00:00+00:00
recTgVzKluXLlkYHh,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-06-21 23:00:00+00:00
recjqd2kHSN5jgaT4,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-06-22 09:00:00+00:00
recoMasJxjqzu0NL4,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-06-28 23:00:00+00:00
recFMQrzKyyQuGF7y,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-06-29 09:00:00+00:00
recfnwMPX1JGf0S64,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-07-06 09:00:00+00:00
reczD1zJ3RcFpE4Fb,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-07-13 09:00:00+00:00
recG7jn06CsbkP2C3,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-07-20 09:00:00+00:00
recPu5jTVL5rH6Pmx,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-07-27 09:00:00+00:00
recFAsRnL1gYMfF90,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-08-03 09:00:00+00:00
recNdnrsF8zRuGYUP,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-08-10 09:00:00+00:00
reclwaPkYwDf7GCpj,,Our Patch - Boxing for wellbeing Al Hira Mosque,,2025-08-10 12:00:00+00:00
